version,caseid,profile_gender,profile_age,profile_state,profile_relig,w3qual,w3p_ideo,w3reg,w3regstate,w3turnout,w3hsvote,w3hswho,w3dthonest,w3dem1honest,w3socmedia2_f,w3socmedia2_i,w3socmedia2_s,w3socmedia2_t,w3startdt,w3enddt,w3device
ANES 2020-22 Social Media Study 20230705,160,1,50,WI,1,1,-6,1,-1,3,2,-1,5,2,2,2,2,2,11/13/2022 7:45,11/13/2022 8:15,Desktop
ANES 2020-22 Social Media Study 20230705,161,2,57,VA,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,162,2,76,GA,1,1,2,1,-1,4,1,1,5,1,1,2,2,2,11/11/2022 18:41,11/11/2022 19:21,Desktop
ANES 2020-22 Social Media Study 20230705,163,1,38,FL,10,1,-6,1,-1,4,1,1,5,4,1,2,1,2,11/14/2022 19:08,11/14/2022 19:28,Smartphone
ANES 2020-22 Social Media Study 20230705,164,1,61,CT,11,1,-6,1,-1,4,1,2,4,5,2,2,2,2,11/9/2022 14:43,11/9/2022 20:22,Desktop
ANES 2020-22 Social Media Study 20230705,165,2,22,GA,2,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,166,2,43,NM,14,1,6,1,-1,4,1,2,5,5,1,2,2,1,11/10/2022 21:26,11/10/2022 21:50,Smartphone
ANES 2020-22 Social Media Study 20230705,167,2,39,AL,12,1,-6,1,-1,4,1,1,5,3,2,-7,2,-7,11/10/2022 15:53,11/10/2022 16:18,Smartphone
ANES 2020-22 Social Media Study 20230705,168,2,28,MA,11,1,-6,1,-1,2,2,-1,3,-7,1,2,2,2,11/10/2022 18:23,11/15/2022 1:56,Desktop
ANES 2020-22 Social Media Study 20230705,169,1,65,CA,12,1,-6,1,-1,4,1,1,5,3,2,2,2,2,11/10/2022 15:32,11/10/2022 16:49,Smartphone
ANES 2020-22 Social Media Study 20230705,170,2,69,TX,12,1,-6,1,-1,4,1,1,5,3,2,2,2,2,11/10/2022 12:48,11/10/2022 13:15,Smartphone
ANES 2020-22 Social Media Study 20230705,171,2,24,PA,12,1,-6,1,-1,4,1,1,5,5,2,2,2,2,11/10/2022 19:34,11/10/2022 19:44,Smartphone
ANES 2020-22 Social Media Study 20230705,172,1,64,DC,11,1,3,1,-1,4,1,1,5,2,2,-7,-7,-7,11/11/2022 8:28,11/11/2022 9:12,Desktop
ANES 2020-22 Social Media Study 20230705,173,2,63,CO,14,1,-6,1,-1,4,1,1,5,3,-1,-1,-1,-1,11/10/2022 21:19,11/10/2022 21:46,Smartphone
ANES 2020-22 Social Media Study 20230705,174,2,27,NC,12,1,3,1,-1,2,2,-1,5,3,1,1,2,2,11/12/2022 5:25,11/12/2022 22:34,Smartphone
ANES 2020-22 Social Media Study 20230705,175,1,80,MD,1,1,-6,1,-1,4,1,1,5,1,1,2,2,2,11/10/2022 15:54,11/10/2022 16:31,Desktop
ANES 2020-22 Social Media Study 20230705,176,2,19,CA,14,1,-6,2,-1,1,2,-1,4,5,1,1,1,1,11/10/2022 15:02,11/10/2022 15:18,Smartphone
ANES 2020-22 Social Media Study 20230705,177,1,54,NJ,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,178,1,29,CA,2,1,-6,1,-1,4,1,1,5,3,1,1,1,2,11/17/2022 8:30,11/17/2022 8:44,Smartphone
ANES 2020-22 Social Media Study 20230705,179,1,29,CA,9,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,180,1,32,CA,9,1,-6,1,-1,4,1,1,5,1,2,2,2,1,11/13/2022 17:04,11/13/2022 17:25,Desktop
ANES 2020-22 Social Media Study 20230705,181,2,27,VA,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,182,1,49,RI,2,1,-6,1,-1,4,1,1,5,3,1,2,2,2,11/10/2022 23:47,11/11/2022 0:08,Smartphone
ANES 2020-22 Social Media Study 20230705,183,2,44,MN,2,1,-6,1,-1,4,1,1,5,2,2,2,2,2,11/10/2022 13:37,11/10/2022 14:01,Smartphone
ANES 2020-22 Social Media Study 20230705,184,1,71,MO,14,1,-6,1,-1,1,1,1,5,3,2,2,2,2,11/11/2022 16:01,11/11/2022 16:34,Desktop
ANES 2020-22 Social Media Study 20230705,185,1,77,TX,1,1,-6,1,-1,4,1,1,5,2,1,2,2,2,11/10/2022 13:19,11/10/2022 14:47,Desktop
ANES 2020-22 Social Media Study 20230705,186,2,65,CA,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,187,1,69,NY,2,1,4,1,-1,4,1,2,4,5,2,2,2,2,12/16/2022 13:27,12/16/2022 13:50,Desktop
ANES 2020-22 Social Media Study 20230705,188,1,25,LA,2,1,-6,1,-1,1,2,-1,2,5,1,1,1,1,11/11/2022 8:00,11/11/2022 8:25,Smartphone
ANES 2020-22 Social Media Study 20230705,189,2,33,SD,11,1,-6,1,-1,4,1,2,4,5,1,2,2,2,11/10/2022 16:12,11/10/2022 16:37,Desktop
ANES 2020-22 Social Media Study 20230705,190,1,38,MO,10,1,-6,1,-1,4,1,1,5,3,2,1,2,1,11/17/2022 12:15,11/17/2022 15:04,Desktop
ANES 2020-22 Social Media Study 20230705,191,2,68,NJ,1,1,-6,1,-1,4,1,2,5,4,-1,-1,-1,-1,11/10/2022 22:02,11/10/2022 22:44,Smartphone
ANES 2020-22 Social Media Study 20230705,192,2,18,CT,11,1,-6,1,-1,4,1,1,5,3,1,1,1,1,12/7/2022 17:09,12/7/2022 17:31,Desktop
ANES 2020-22 Social Media Study 20230705,193,2,41,ME,12,1,-6,2,-1,2,2,-1,4,3,1,1,1,1,11/13/2022 11:32,11/13/2022 11:58,Smartphone
ANES 2020-22 Social Media Study 20230705,194,1,80,MD,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,195,1,52,CA,11,1,-6,1,-1,4,1,2,4,5,1,1,2,2,11/13/2022 10:43,11/13/2022 11:33,Desktop
ANES 2020-22 Social Media Study 20230705,196,1,72,LA,10,1,-6,1,-1,4,1,1,5,2,1,1,-7,-7,11/10/2022 20:14,11/10/2022 20:50,Desktop
ANES 2020-22 Social Media Study 20230705,197,2,38,MI,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,198,2,43,OK,1,-6,8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,199,1,75,MO,1,1,-6,1,-1,4,1,2,1,5,2,2,2,2,11/11/2022 0:00,11/11/2022 1:01,Desktop
ANES 2020-22 Social Media Study 20230705,200,1,63,HI,1,1,-6,1,-1,1,1,1,4,4,1,1,2,1,11/10/2022 12:29,11/10/2022 13:07,Smartphone
ANES 2020-22 Social Media Study 20230705,201,2,23,CO,11,1,-6,1,-1,4,1,1,5,4,1,1,1,1,11/11/2022 10:30,11/12/2022 15:37,Smartphone
ANES 2020-22 Social Media Study 20230705,202,1,41,CO,12,1,-6,1,-1,4,1,3,4,5,2,1,2,2,11/10/2022 15:43,11/10/2022 16:34,Desktop
ANES 2020-22 Social Media Study 20230705,203,1,47,MO,1,1,-6,1,-1,4,1,2,4,5,1,2,2,2,11/10/2022 18:48,11/10/2022 19:45,Smartphone
ANES 2020-22 Social Media Study 20230705,204,1,62,NJ,9,1,-6,1,-1,4,1,1,5,3,-1,-1,-1,-1,11/10/2022 16:49,11/10/2022 17:21,Desktop
ANES 2020-22 Social Media Study 20230705,205,2,62,NJ,14,1,-6,1,-1,4,1,1,5,1,1,1,2,2,11/11/2022 11:45,11/11/2022 12:24,Desktop
ANES 2020-22 Social Media Study 20230705,206,2,57,KY,11,1,-6,1,-1,4,1,1,5,4,1,1,-7,1,11/9/2022 15:54,11/9/2022 16:11,Smartphone
ANES 2020-22 Social Media Study 20230705,207,1,70,MO,12,1,-6,1,-1,4,1,2,5,4,1,2,2,2,11/11/2022 6:48,11/12/2022 9:25,Desktop
ANES 2020-22 Social Media Study 20230705,208,1,49,MI,12,1,-6,1,-1,4,1,1,5,4,1,2,2,2,11/11/2022 8:55,11/11/2022 9:19,Desktop
ANES 2020-22 Social Media Study 20230705,209,2,70,MN,1,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,11/10/2022 21:27,11/10/2022 21:59,Smartphone
ANES 2020-22 Social Media Study 20230705,210,1,28,VA,11,1,-6,1,-1,4,1,1,5,3,1,2,2,2,11/10/2022 15:49,11/10/2022 16:29,Smartphone
ANES 2020-22 Social Media Study 20230705,211,2,31,OH,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,212,2,38,NV,9,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,213,1,73,OR,1,1,-6,1,-1,4,1,1,5,2,1,-7,-7,-7,11/11/2022 12:36,11/11/2022 12:57,Desktop
ANES 2020-22 Social Media Study 20230705,214,1,80,IL,9,-6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,215,2,23,VA,1,1,-6,1,-1,4,1,2,3,3,1,1,1,2,11/15/2022 19:46,11/15/2022 20:01,Smartphone
ANES 2020-22 Social Media Study 20230705,216,2,27,CO,12,1,-6,2,-1,3,2,-1,5,5,1,2,2,2,11/10/2022 14:11,11/10/2022 14:21,Smartphone
ANES 2020-22 Social Media Study 20230705,217,2,29,MN,11,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,218,2,64,VA,14,1,-6,1,-1,4,1,2,2,5,1,2,2,2,11/11/2022 10:34,11/11/2022 11:10,Desktop
ANES 2020-22 Social Media Study 20230705,219,2,72,OH,11,1,-6,1,-1,4,1,1,5,2,1,-7,-7,1,11/14/2022 0:34,11/14/2022 1:17,Desktop
ANES 2020-22 Social Media Study 20230705,220,1,19,OR,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,221,2,67,IL,2,1,-6,1,-1,3,2,-1,5,4,-1,-1,-1,-1,11/10/2022 13:18,11/10/2022 14:04,Smartphone
ANES 2020-22 Social Media Study 20230705,223,1,42,AR,10,1,-6,1,-1,4,1,1,5,2,1,1,2,1,11/10/2022 17:45,11/10/2022 18:14,Smartphone
ANES 2020-22 Social Media Study 20230705,224,2,42,MO,12,1,-6,1,-1,2,2,-1,4,4,1,2,1,2,11/10/2022 13:03,11/11/2022 12:37,Smartphone
ANES 2020-22 Social Media Study 20230705,225,2,29,KS,10,1,-6,1,-1,2,2,-1,5,3,1,2,1,2,11/21/2022 12:14,11/21/2022 12:26,Smartphone
ANES 2020-22 Social Media Study 20230705,226,1,40,IL,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,227,2,39,CT,12,1,3,1,-1,4,1,1,5,4,2,2,2,2,12/6/2022 22:39,12/6/2022 23:26,Smartphone
ANES 2020-22 Social Media Study 20230705,228,1,73,OR,9,1,1,1,-1,4,1,1,5,2,2,2,2,2,11/10/2022 13:14,11/10/2022 13:40,Desktop
ANES 2020-22 Social Media Study 20230705,229,1,40,CA,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,230,2,59,NY,1,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,11/10/2022 20:49,11/10/2022 22:17,Smartphone
ANES 2020-22 Social Media Study 20230705,231,1,40,CO,1,1,-6,2,-1,1,2,-1,5,4,1,1,2,2,11/12/2022 19:21,11/13/2022 12:09,Smartphone
ANES 2020-22 Social Media Study 20230705,232,2,62,FL,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,233,2,42,TX,1,1,-6,1,-1,3,1,1,5,3,2,2,2,2,11/10/2022 15:21,11/12/2022 20:44,Smartphone
ANES 2020-22 Social Media Study 20230705,234,1,33,AL,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,235,2,63,IL,2,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,236,2,63,NY,1,1,-6,1,NY,4,1,2,1,5,1,2,2,2,11/10/2022 20:15,11/10/2022 20:55,Smartphone
ANES 2020-22 Social Media Study 20230705,237,2,43,NE,11,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,238,2,29,OR,1,1,-6,1,-1,4,1,2,2,5,1,1,1,2,11/10/2022 13:44,11/10/2022 15:54,Smartphone
ANES 2020-22 Social Media Study 20230705,239,1,53,CA,12,1,-6,1,-1,4,1,2,5,3,1,2,2,2,11/19/2022 13:03,11/19/2022 13:19,Desktop
ANES 2020-22 Social Media Study 20230705,240,2,32,IL,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,241,1,71,AZ,10,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,11/11/2022 13:31,11/11/2022 13:58,Desktop
ANES 2020-22 Social Media Study 20230705,242,2,64,CO,1,1,-6,1,-1,4,1,2,5,5,1,2,2,2,11/9/2022 17:43,11/9/2022 18:17,Desktop
ANES 2020-22 Social Media Study 20230705,243,2,30,TX,10,1,-6,1,-1,4,1,1,5,4,1,1,2,2,11/11/2022 9:48,11/11/2022 10:28,Smartphone
ANES 2020-22 Social Media Study 20230705,244,2,43,IN,12,1,-6,2,-1,1,2,-1,5,5,1,2,2,2,11/10/2022 17:50,11/11/2022 11:24,Smartphone
ANES 2020-22 Social Media Study 20230705,245,1,57,TN,12,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,246,2,24,TX,12,1,-6,1,-1,2,2,-1,5,4,1,1,2,2,11/11/2022 23:10,11/13/2022 15:45,Smartphone
ANES 2020-22 Social Media Study 20230705,247,1,28,MI,14,1,-6,1,-1,4,1,1,5,3,1,1,1,1,11/10/2022 16:43,11/25/2022 1:07,Smartphone
ANES 2020-22 Social Media Study 20230705,248,2,73,CA,12,1,-6,1,-1,4,1,1,5,1,1,2,2,2,11/21/2022 14:01,11/21/2022 14:32,Desktop
ANES 2020-22 Social Media Study 20230705,249,1,23,MA,2,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,11/11/2022 6:29,11/11/2022 6:36,Desktop
ANES 2020-22 Social Media Study 20230705,250,2,22,AK,12,-6,6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,251,1,37,OR,11,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,252,1,51,MI,2,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,11/13/2022 8:24,11/13/2022 8:33,Smartphone
ANES 2020-22 Social Media Study 20230705,253,1,62,AR,10,1,3,1,-1,4,1,1,5,2,1,1,2,1,11/10/2022 14:33,11/10/2022 15:00,Smartphone
ANES 2020-22 Social Media Study 20230705,254,1,30,NE,1,1,-6,1,-1,4,1,1,5,2,1,2,2,2,11/11/2022 9:33,11/11/2022 10:20,Desktop
ANES 2020-22 Social Media Study 20230705,255,2,24,AZ,2,1,-6,2,-1,1,2,-1,5,2,1,1,1,1,11/13/2022 12:47,11/13/2022 13:55,Desktop
ANES 2020-22 Social Media Study 20230705,256,2,59,OH,1,1,-6,1,-1,4,1,1,5,3,1,2,2,2,11/10/2022 16:30,11/10/2022 17:25,Desktop
ANES 2020-22 Social Media Study 20230705,257,1,80,FL,1,1,-6,1,-1,4,1,1,5,2,-7,2,2,2,11/10/2022 19:18,11/10/2022 20:00,Desktop
ANES 2020-22 Social Media Study 20230705,258,1,50,VA,9,1,-6,1,-1,4,1,1,5,2,1,1,2,1,11/11/2022 9:48,11/11/2022 10:13,Smartphone
ANES 2020-22 Social Media Study 20230705,259,2,80,AL,1,1,-6,1,-1,2,2,-1,5,4,2,2,2,2,11/12/2022 16:57,11/12/2022 17:33,Smartphone
ANES 2020-22 Social Media Study 20230705,260,1,59,MD,1,1,-6,1,-1,4,1,1,4,3,1,1,-7,-7,11/10/2022 15:17,11/10/2022 16:02,Desktop
ANES 2020-22 Social Media Study 20230705,261,1,53,TN,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,262,2,35,IL,11,1,-6,1,-1,4,1,1,3,3,1,1,1,-7,11/11/2022 19:10,11/11/2022 19:26,Smartphone
ANES 2020-22 Social Media Study 20230705,263,1,52,MS,12,1,4,1,-1,3,2,-1,3,5,1,2,2,2,11/11/2022 9:27,11/11/2022 9:48,Smartphone
ANES 2020-22 Social Media Study 20230705,264,1,74,AZ,1,1,-6,1,-1,4,1,2,1,5,-1,-1,-1,-1,11/10/2022 13:21,11/10/2022 14:11,Desktop
ANES 2020-22 Social Media Study 20230705,265,2,39,MN,11,1,-6,1,-1,4,2,-1,5,3,2,1,2,2,11/10/2022 20:20,11/10/2022 20:42,Desktop
ANES 2020-22 Social Media Study 20230705,266,1,63,AR,12,1,-6,1,-1,4,1,1,5,3,1,2,2,2,11/17/2022 13:22,11/17/2022 13:53,Desktop
ANES 2020-22 Social Media Study 20230705,267,1,57,WA,12,1,-6,1,-1,4,1,2,4,5,2,2,2,2,11/17/2022 10:30,11/18/2022 12:29,Smartphone
ANES 2020-22 Social Media Study 20230705,268,1,75,CA,1,1,-6,1,-1,4,1,1,5,2,1,1,2,2,11/11/2022 10:26,11/11/2022 10:51,Desktop
ANES 2020-22 Social Media Study 20230705,269,2,77,OR,1,1,2,1,-1,4,2,-1,5,2,1,1,2,2,11/9/2022 10:26,11/9/2022 11:05,Desktop
ANES 2020-22 Social Media Study 20230705,270,1,65,WA,11,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,271,1,56,MS,1,1,-6,1,-1,4,2,-1,5,5,1,1,2,2,11/9/2022 16:10,11/9/2022 16:33,Smartphone
ANES 2020-22 Social Media Study 20230705,272,2,28,MS,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,273,2,53,NV,1,1,-6,1,-1,4,1,1,5,3,1,1,1,1,11/10/2022 20:51,11/10/2022 21:37,Tablet
ANES 2020-22 Social Media Study 20230705,274,1,40,IN,11,1,-6,1,-1,4,1,2,2,5,1,1,2,2,11/10/2022 14:41,11/10/2022 15:43,Desktop
ANES 2020-22 Social Media Study 20230705,275,2,61,CO,1,1,-6,1,-1,4,1,2,5,4,1,-7,-7,-7,11/10/2022 16:56,11/10/2022 21:17,Smartphone
ANES 2020-22 Social Media Study 20230705,276,2,60,MS,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,11/10/2022 13:16,11/10/2022 13:39,Smartphone
ANES 2020-22 Social Media Study 20230705,277,1,49,VA,12,1,-6,1,-1,4,1,2,3,5,1,2,2,1,11/10/2022 15:16,11/10/2022 15:40,Smartphone
ANES 2020-22 Social Media Study 20230705,278,2,59,NY,12,-6,6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,279,2,50,TN,1,1,-6,1,-1,3,2,-1,5,4,1,2,2,2,11/11/2022 6:33,11/11/2022 8:06,Smartphone
ANES 2020-22 Social Media Study 20230705,280,1,33,NM,14,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,281,1,62,TX,1,1,-6,1,-1,4,1,2,4,5,1,-7,-7,2,11/10/2022 14:28,11/10/2022 15:18,Smartphone
ANES 2020-22 Social Media Study 20230705,282,2,40,OH,1,1,-6,1,-1,4,1,2,3,5,1,2,-7,2,11/10/2022 18:17,11/10/2022 18:43,Smartphone
ANES 2020-22 Social Media Study 20230705,283,1,70,WA,2,1,-6,1,-1,4,1,2,2,5,2,2,2,2,11/9/2022 10:04,11/9/2022 10:28,Desktop
ANES 2020-22 Social Media Study 20230705,284,1,56,SD,2,1,-6,1,-1,4,1,2,3,5,1,2,2,2,11/10/2022 7:25,11/10/2022 7:56,Desktop
ANES 2020-22 Social Media Study 20230705,285,1,37,NJ,14,1,-6,1,-1,4,1,2,2,3,1,1,1,1,11/10/2022 14:04,11/10/2022 14:17,Desktop
ANES 2020-22 Social Media Study 20230705,286,1,65,NY,2,1,-6,1,-1,4,1,1,5,1,2,2,2,2,11/10/2022 14:51,11/10/2022 15:10,Desktop
ANES 2020-22 Social Media Study 20230705,287,1,73,TN,2,1,5,1,-1,4,1,2,4,5,2,2,2,2,11/9/2022 15:32,11/9/2022 16:09,Desktop
ANES 2020-22 Social Media Study 20230705,288,2,45,CA,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,289,2,40,CA,12,1,-6,1,-1,-7,2,-1,5,2,2,2,2,1,11/10/2022 22:11,11/10/2022 22:29,Smartphone
ANES 2020-22 Social Media Study 20230705,290,2,71,FL,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,11/10/2022 14:48,11/10/2022 15:43,Desktop
ANES 2020-22 Social Media Study 20230705,292,1,29,MN,11,1,-6,1,-1,2,2,-1,4,4,1,1,1,2,11/20/2022 16:45,11/20/2022 17:04,Smartphone
ANES 2020-22 Social Media Study 20230705,293,1,78,TX,1,1,-6,1,-1,4,1,2,3,5,2,2,2,2,11/10/2022 19:58,11/10/2022 20:33,Desktop
ANES 2020-22 Social Media Study 20230705,294,2,27,TX,1,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,295,2,32,MN,1,1,-6,1,-1,4,1,2,5,4,1,2,1,2,11/9/2022 11:46,11/9/2022 12:04,Smartphone
ANES 2020-22 Social Media Study 20230705,296,2,38,OR,12,1,-6,1,-1,4,1,2,5,3,1,2,2,2,11/10/2022 14:05,11/10/2022 17:01,Smartphone
ANES 2020-22 Social Media Study 20230705,297,2,43,MA,2,1,-6,1,-1,4,1,1,5,2,2,1,2,2,11/10/2022 14:18,11/10/2022 14:44,Smartphone
ANES 2020-22 Social Media Study 20230705,298,2,53,PA,1,1,-6,1,-1,4,1,2,2,5,1,1,1,-7,11/22/2022 6:45,11/22/2022 7:06,Smartphone
ANES 2020-22 Social Media Study 20230705,300,1,80,MA,9,1,-6,1,-1,4,1,1,5,1,1,2,2,2,11/10/2022 18:46,11/10/2022 19:17,Desktop
ANES 2020-22 Social Media Study 20230705,301,1,73,OR,2,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,302,1,77,WA,9,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,11/21/2022 11:05,11/21/2022 11:42,Smartphone
ANES 2020-22 Social Media Study 20230705,303,1,51,AL,1,1,-6,1,-1,4,1,2,3,5,1,-7,-7,-7,12/6/2022 20:09,12/6/2022 20:33,Desktop
ANES 2020-22 Social Media Study 20230705,304,1,66,CA,2,1,-6,1,-1,4,1,1,5,3,1,2,2,2,11/11/2022 8:45,11/11/2022 9:10,Tablet
ANES 2020-22 Social Media Study 20230705,305,1,38,MO,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,11/11/2022 7:25,11/11/2022 7:58,Smartphone
ANES 2020-22 Social Media Study 20230705,306,2,33,MI,14,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,11/10/2022 17:56,11/17/2022 15:36,Smartphone
ANES 2020-22 Social Media Study 20230705,307,1,58,MN,1,1,4,1,-1,4,1,1,5,2,1,2,2,2,11/10/2022 15:33,11/10/2022 16:10,Desktop
ANES 2020-22 Social Media Study 20230705,308,1,57,CA,1,1,-6,1,-1,4,1,1,5,3,2,-7,-7,-7,11/11/2022 23:48,11/12/2022 0:37,Desktop
ANES 2020-22 Social Media Study 20230705,309,2,68,CO,1,1,-6,1,-1,4,1,2,2,5,2,1,2,1,11/10/2022 17:23,11/10/2022 17:51,Desktop
ANES 2020-22 Social Media Study 20230705,310,2,25,ND,12,1,-6,1,-1,4,1,1,5,3,1,1,1,1,11/13/2022 13:17,11/13/2022 13:28,Desktop
ANES 2020-22 Social Media Study 20230705,311,1,74,VA,9,1,-6,1,-1,4,1,1,5,3,-1,-1,-1,-1,12/12/2022 5:24,12/12/2022 6:03,Smartphone
ANES 2020-22 Social Media Study 20230705,312,1,80,WA,2,1,-6,1,-1,4,1,2,1,5,1,2,2,2,11/10/2022 15:51,11/10/2022 16:39,Desktop
ANES 2020-22 Social Media Study 20230705,313,2,63,MD,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,314,1,51,MI,11,1,-6,1,-1,4,1,2,5,5,1,2,2,1,11/10/2022 18:25,11/10/2022 18:51,Smartphone
ANES 2020-22 Social Media Study 20230705,315,2,22,VT,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,316,1,54,GA,11,1,-6,1,-1,1,2,-1,3,4,1,1,-7,2,11/10/2022 15:49,11/10/2022 16:39,Desktop
ANES 2020-22 Social Media Study 20230705,317,1,43,NJ,1,1,-6,1,-1,4,1,2,3,5,1,1,-7,1,11/11/2022 1:02,12/1/2022 22:12,Desktop
ANES 2020-22 Social Media Study 20230705,318,1,41,NE,11,1,-6,1,-1,4,1,1,5,2,1,1,2,2,11/10/2022 16:27,11/10/2022 16:48,Desktop
ANES 2020-22 Social Media Study 20230705,319,2,70,NJ,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,12/1/2022 11:18,12/1/2022 11:45,Desktop
ANES 2020-22 Social Media Study 20230705,320,2,35,GA,14,1,4,1,-1,4,1,2,2,5,1,1,1,1,11/10/2022 18:42,11/16/2022 1:14,Smartphone
ANES 2020-22 Social Media Study 20230705,321,1,35,CA,14,1,-6,2,-1,1,2,-1,4,5,1,2,2,1,11/10/2022 15:25,11/10/2022 15:41,Desktop
ANES 2020-22 Social Media Study 20230705,322,1,38,TX,11,1,-6,1,-1,4,1,2,3,5,1,2,2,2,11/16/2022 14:19,11/22/2022 6:05,Smartphone
