version,caseid,profile_gender,profile_age,profile_state,profile_relig,w3qual,w3p_ideo,w3reg,w3regstate,w3turnout,w3hsvote,w3hswho,w3dthonest,w3dem1honest,w3socmedia2_f,w3socmedia2_i,w3socmedia2_s,w3socmedia2_t,w3startdt,w3enddt,w3device
ANES 2020-22 Social Media Study 20230705,206,2,57,KY,11,1,-6,1,-1,4,1,1,5,4,1,1,-7,1,2022-11-09 15:54:00,2022-11-09 16:11:00,Smartphone
ANES 2020-22 Social Media Study 20230705,207,1,70,MO,12,1,-6,1,-1,4,1,2,5,4,1,2,2,2,2022-11-11 06:48:00,2022-11-12 09:25:00,Desktop
ANES 2020-22 Social Media Study 20230705,208,1,49,MI,12,1,-6,1,-1,4,1,1,5,4,1,2,2,2,2022-11-11 08:55:00,2022-11-11 09:19:00,Desktop
ANES 2020-22 Social Media Study 20230705,209,2,70,MN,1,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,2022-11-10 21:27:00,2022-11-10 21:59:00,Smartphone
ANES 2020-22 Social Media Study 20230705,210,1,28,VA,11,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-10 15:49:00,2022-11-10 16:29:00,Smartphone
ANES 2020-22 Social Media Study 20230705,213,1,73,OR,1,1,-6,1,-1,4,1,1,5,2,1,-7,-7,-7,2022-11-11 12:36:00,2022-11-11 12:57:00,Desktop
ANES 2020-22 Social Media Study 20230705,215,2,23,VA,1,1,-6,1,-1,4,1,2,3,3,1,1,1,2,2022-11-15 19:46:00,2022-11-15 20:01:00,Smartphone
ANES 2020-22 Social Media Study 20230705,216,2,27,CO,12,1,-6,2,-1,3,2,-1,5,5,1,2,2,2,2022-11-10 14:11:00,2022-11-10 14:21:00,Smartphone
ANES 2020-22 Social Media Study 20230705,218,2,64,VA,14,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-11 10:34:00,2022-11-11 11:10:00,Desktop
ANES 2020-22 Social Media Study 20230705,219,2,72,OH,11,1,-6,1,-1,4,1,1,5,2,1,-7,-7,1,2022-11-14 00:34:00,2022-11-14 01:17:00,Desktop
ANES 2020-22 Social Media Study 20230705,221,2,67,IL,2,1,-6,1,-1,3,2,-1,5,4,-1,-1,-1,-1,2022-11-10 13:18:00,2022-11-10 14:04:00,Smartphone
ANES 2020-22 Social Media Study 20230705,223,1,42,AR,10,1,-6,1,-1,4,1,1,5,2,1,1,2,1,2022-11-10 17:45:00,2022-11-10 18:14:00,Smartphone
ANES 2020-22 Social Media Study 20230705,224,2,42,MO,12,1,-6,1,-1,2,2,-1,4,4,1,2,1,2,2022-11-10 13:03:00,2022-11-11 12:37:00,Smartphone
ANES 2020-22 Social Media Study 20230705,225,2,29,KS,10,1,-6,1,-1,2,2,-1,5,3,1,2,1,2,2022-11-21 12:14:00,2022-11-21 12:26:00,Smartphone
ANES 2020-22 Social Media Study 20230705,227,2,39,CT,12,1,3,1,-1,4,1,1,5,4,2,2,2,2,2022-12-06 22:39:00,2022-12-06 23:26:00,Smartphone
ANES 2020-22 Social Media Study 20230705,228,1,73,OR,9,1,1,1,-1,4,1,1,5,2,2,2,2,2,2022-11-10 13:14:00,2022-11-10 13:40:00,Desktop
ANES 2020-22 Social Media Study 20230705,230,2,59,NY,1,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,2022-11-10 20:49:00,2022-11-10 22:17:00,Smartphone
ANES 2020-22 Social Media Study 20230705,231,1,40,CO,1,1,-6,2,-1,1,2,-1,5,4,1,1,2,2,2022-11-12 19:21:00,2022-11-13 12:09:00,Smartphone
ANES 2020-22 Social Media Study 20230705,233,2,42,TX,1,1,-6,1,-1,3,1,1,5,3,2,2,2,2,2022-11-10 15:21:00,2022-11-12 20:44:00,Smartphone
ANES 2020-22 Social Media Study 20230705,236,2,63,NY,1,1,-6,1,NY,4,1,2,1,5,1,2,2,2,2022-11-10 20:15:00,2022-11-10 20:55:00,Smartphone
ANES 2020-22 Social Media Study 20230705,238,2,29,OR,1,1,-6,1,-1,4,1,2,2,5,1,1,1,2,2022-11-10 13:44:00,2022-11-10 15:54:00,Smartphone
ANES 2020-22 Social Media Study 20230705,239,1,53,CA,12,1,-6,1,-1,4,1,2,5,3,1,2,2,2,2022-11-19 13:03:00,2022-11-19 13:19:00,Desktop
ANES 2020-22 Social Media Study 20230705,241,1,71,AZ,10,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,2022-11-11 13:31:00,2022-11-11 13:58:00,Desktop
ANES 2020-22 Social Media Study 20230705,242,2,64,CO,1,1,-6,1,-1,4,1,2,5,5,1,2,2,2,2022-11-09 17:43:00,2022-11-09 18:17:00,Desktop
ANES 2020-22 Social Media Study 20230705,243,2,30,TX,10,1,-6,1,-1,4,1,1,5,4,1,1,2,2,2022-11-11 09:48:00,2022-11-11 10:28:00,Smartphone
ANES 2020-22 Social Media Study 20230705,244,2,43,IN,12,1,-6,2,-1,1,2,-1,5,5,1,2,2,2,2022-11-10 17:50:00,2022-11-11 11:24:00,Smartphone
ANES 2020-22 Social Media Study 20230705,246,2,24,TX,12,1,-6,1,-1,2,2,-1,5,4,1,1,2,2,2022-11-11 23:10:00,2022-11-13 15:45:00,Smartphone
ANES 2020-22 Social Media Study 20230705,247,1,28,MI,14,1,-6,1,-1,4,1,1,5,3,1,1,1,1,2022-11-10 16:43:00,2022-11-25 01:07:00,Smartphone
ANES 2020-22 Social Media Study 20230705,248,2,73,CA,12,1,-6,1,-1,4,1,1,5,1,1,2,2,2,2022-11-21 14:01:00,2022-11-21 14:32:00,Desktop
ANES 2020-22 Social Media Study 20230705,253,1,62,AR,10,1,3,1,-1,4,1,1,5,2,1,1,2,1,2022-11-10 14:33:00,2022-11-10 15:00:00,Smartphone
ANES 2020-22 Social Media Study 20230705,254,1,30,NE,1,1,-6,1,-1,4,1,1,5,2,1,2,2,2,2022-11-11 09:33:00,2022-11-11 10:20:00,Desktop
ANES 2020-22 Social Media Study 20230705,255,2,24,AZ,2,1,-6,2,-1,1,2,-1,5,2,1,1,1,1,2022-11-13 12:47:00,2022-11-13 13:55:00,Desktop
ANES 2020-22 Social Media Study 20230705,256,2,59,OH,1,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-10 16:30:00,2022-11-10 17:25:00,Desktop
ANES 2020-22 Social Media Study 20230705,257,1,80,FL,1,1,-6,1,-1,4,1,1,5,2,-7,2,2,2,2022-11-10 19:18:00,2022-11-10 20:00:00,Desktop
ANES 2020-22 Social Media Study 20230705,258,1,50,VA,9,1,-6,1,-1,4,1,1,5,2,1,1,2,1,2022-11-11 09:48:00,2022-11-11 10:13:00,Smartphone
ANES 2020-22 Social Media Study 20230705,259,2,80,AL,1,1,-6,1,-1,2,2,-1,5,4,2,2,2,2,2022-11-12 16:57:00,2022-11-12 17:33:00,Smartphone
ANES 2020-22 Social Media Study 20230705,260,1,59,MD,1,1,-6,1,-1,4,1,1,4,3,1,1,-7,-7,2022-11-10 15:17:00,2022-11-10 16:02:00,Desktop
ANES 2020-22 Social Media Study 20230705,262,2,35,IL,11,1,-6,1,-1,4,1,1,3,3,1,1,1,-7,2022-11-11 19:10:00,2022-11-11 19:26:00,Smartphone
ANES 2020-22 Social Media Study 20230705,263,1,52,MS,12,1,4,1,-1,3,2,-1,3,5,1,2,2,2,2022-11-11 09:27:00,2022-11-11 09:48:00,Smartphone
ANES 2020-22 Social Media Study 20230705,264,1,74,AZ,1,1,-6,1,-1,4,1,2,1,5,-1,-1,-1,-1,2022-11-10 13:21:00,2022-11-10 14:11:00,Desktop
ANES 2020-22 Social Media Study 20230705,265,2,39,MN,11,1,-6,1,-1,4,2,-1,5,3,2,1,2,2,2022-11-10 20:20:00,2022-11-10 20:42:00,Desktop
ANES 2020-22 Social Media Study 20230705,266,1,63,AR,12,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-17 13:22:00,2022-11-17 13:53:00,Desktop
ANES 2020-22 Social Media Study 20230705,267,1,57,WA,12,1,-6,1,-1,4,1,2,4,5,2,2,2,2,2022-11-17 10:30:00,2022-11-18 12:29:00,Smartphone
ANES 2020-22 Social Media Study 20230705,268,1,75,CA,1,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-11 10:26:00,2022-11-11 10:51:00,Desktop
ANES 2020-22 Social Media Study 20230705,269,2,77,OR,1,1,2,1,-1,4,2,-1,5,2,1,1,2,2,2022-11-09 10:26:00,2022-11-09 11:05:00,Desktop
ANES 2020-22 Social Media Study 20230705,271,1,56,MS,1,1,-6,1,-1,4,2,-1,5,5,1,1,2,2,2022-11-09 16:10:00,2022-11-09 16:33:00,Smartphone
ANES 2020-22 Social Media Study 20230705,273,2,53,NV,1,1,-6,1,-1,4,1,1,5,3,1,1,1,1,2022-11-10 20:51:00,2022-11-10 21:37:00,Tablet
ANES 2020-22 Social Media Study 20230705,274,1,40,IN,11,1,-6,1,-1,4,1,2,2,5,1,1,2,2,2022-11-10 14:41:00,2022-11-10 15:43:00,Desktop
ANES 2020-22 Social Media Study 20230705,275,2,61,CO,1,1,-6,1,-1,4,1,2,5,4,1,-7,-7,-7,2022-11-10 16:56:00,2022-11-10 21:17:00,Smartphone
ANES 2020-22 Social Media Study 20230705,276,2,60,MS,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,2022-11-10 13:16:00,2022-11-10 13:39:00,Smartphone
ANES 2020-22 Social Media Study 20230705,277,1,49,VA,12,1,-6,1,-1,4,1,2,3,5,1,2,2,1,2022-11-10 15:16:00,2022-11-10 15:40:00,Smartphone
ANES 2020-22 Social Media Study 20230705,279,2,50,TN,1,1,-6,1,-1,3,2,-1,5,4,1,2,2,2,2022-11-11 06:33:00,2022-11-11 08:06:00,Smartphone
ANES 2020-22 Social Media Study 20230705,281,1,62,TX,1,1,-6,1,-1,4,1,2,4,5,1,-7,-7,2,2022-11-10 14:28:00,2022-11-10 15:18:00,Smartphone
ANES 2020-22 Social Media Study 20230705,282,2,40,OH,1,1,-6,1,-1,4,1,2,3,5,1,2,-7,2,2022-11-10 18:17:00,2022-11-10 18:43:00,Smartphone
ANES 2020-22 Social Media Study 20230705,283,1,70,WA,2,1,-6,1,-1,4,1,2,2,5,2,2,2,2,2022-11-09 10:04:00,2022-11-09 10:28:00,Desktop
ANES 2020-22 Social Media Study 20230705,284,1,56,SD,2,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-10 07:25:00,2022-11-10 07:56:00,Desktop
ANES 2020-22 Social Media Study 20230705,285,1,37,NJ,14,1,-6,1,-1,4,1,2,2,3,1,1,1,1,2022-11-10 14:04:00,2022-11-10 14:17:00,Desktop
ANES 2020-22 Social Media Study 20230705,286,1,65,NY,2,1,-6,1,-1,4,1,1,5,1,2,2,2,2,2022-11-10 14:51:00,2022-11-10 15:10:00,Desktop
ANES 2020-22 Social Media Study 20230705,287,1,73,TN,2,1,5,1,-1,4,1,2,4,5,2,2,2,2,2022-11-09 15:32:00,2022-11-09 16:09:00,Desktop
ANES 2020-22 Social Media Study 20230705,289,2,40,CA,12,1,-6,1,-1,-7,2,-1,5,2,2,2,2,1,2022-11-10 22:11:00,2022-11-10 22:29:00,Smartphone
ANES 2020-22 Social Media Study 20230705,290,2,71,FL,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-10 14:48:00,2022-11-10 15:43:00,Desktop
ANES 2020-22 Social Media Study 20230705,292,1,29,MN,11,1,-6,1,-1,2,2,-1,4,4,1,1,1,2,2022-11-20 16:45:00,2022-11-20 17:04:00,Smartphone
ANES 2020-22 Social Media Study 20230705,293,1,78,TX,1,1,-6,1,-1,4,1,2,3,5,2,2,2,2,2022-11-10 19:58:00,2022-11-10 20:33:00,Desktop
ANES 2020-22 Social Media Study 20230705,295,2,32,MN,1,1,-6,1,-1,4,1,2,5,4,1,2,1,2,2022-11-09 11:46:00,2022-11-09 12:04:00,Smartphone
ANES 2020-22 Social Media Study 20230705,296,2,38,OR,12,1,-6,1,-1,4,1,2,5,3,1,2,2,2,2022-11-10 14:05:00,2022-11-10 17:01:00,Smartphone
ANES 2020-22 Social Media Study 20230705,297,2,43,MA,2,1,-6,1,-1,4,1,1,5,2,2,1,2,2,2022-11-10 14:18:00,2022-11-10 14:44:00,Smartphone
ANES 2020-22 Social Media Study 20230705,298,2,53,PA,1,1,-6,1,-1,4,1,2,2,5,1,1,1,-7,2022-11-22 06:45:00,2022-11-22 07:06:00,Smartphone
ANES 2020-22 Social Media Study 20230705,300,1,80,MA,9,1,-6,1,-1,4,1,1,5,1,1,2,2,2,2022-11-10 18:46:00,2022-11-10 19:17:00,Desktop
ANES 2020-22 Social Media Study 20230705,302,1,77,WA,9,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,2022-11-21 11:05:00,2022-11-21 11:42:00,Smartphone
ANES 2020-22 Social Media Study 20230705,303,1,51,AL,1,1,-6,1,-1,4,1,2,3,5,1,-7,-7,-7,2022-12-06 20:09:00,2022-12-06 20:33:00,Desktop
ANES 2020-22 Social Media Study 20230705,304,1,66,CA,2,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-11 08:45:00,2022-11-11 09:10:00,Tablet
ANES 2020-22 Social Media Study 20230705,305,1,38,MO,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,2022-11-11 07:25:00,2022-11-11 07:58:00,Smartphone
ANES 2020-22 Social Media Study 20230705,307,1,58,MN,1,1,4,1,-1,4,1,1,5,2,1,2,2,2,2022-11-10 15:33:00,2022-11-10 16:10:00,Desktop
ANES 2020-22 Social Media Study 20230705,308,1,57,CA,1,1,-6,1,-1,4,1,1,5,3,2,-7,-7,-7,2022-11-11 23:48:00,2022-11-12 00:37:00,Desktop
ANES 2020-22 Social Media Study 20230705,309,2,68,CO,1,1,-6,1,-1,4,1,2,2,5,2,1,2,1,2022-11-10 17:23:00,2022-11-10 17:51:00,Desktop
ANES 2020-22 Social Media Study 20230705,310,2,25,ND,12,1,-6,1,-1,4,1,1,5,3,1,1,1,1,2022-11-13 13:17:00,2022-11-13 13:28:00,Desktop
ANES 2020-22 Social Media Study 20230705,311,1,74,VA,9,1,-6,1,-1,4,1,1,5,3,-1,-1,-1,-1,2022-12-12 05:24:00,2022-12-12 06:03:00,Smartphone
ANES 2020-22 Social Media Study 20230705,312,1,80,WA,2,1,-6,1,-1,4,1,2,1,5,1,2,2,2,2022-11-10 15:51:00,2022-11-10 16:39:00,Desktop
ANES 2020-22 Social Media Study 20230705,314,1,51,MI,11,1,-6,1,-1,4,1,2,5,5,1,2,2,1,2022-11-10 18:25:00,2022-11-10 18:51:00,Smartphone
ANES 2020-22 Social Media Study 20230705,316,1,54,GA,11,1,-6,1,-1,1,2,-1,3,4,1,1,-7,2,2022-11-10 15:49:00,2022-11-10 16:39:00,Desktop
ANES 2020-22 Social Media Study 20230705,317,1,43,NJ,1,1,-6,1,-1,4,1,2,3,5,1,1,-7,1,2022-11-11 01:02:00,2022-12-01 22:12:00,Desktop
ANES 2020-22 Social Media Study 20230705,318,1,41,NE,11,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-10 16:27:00,2022-11-10 16:48:00,Desktop
ANES 2020-22 Social Media Study 20230705,319,2,70,NJ,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,2022-12-01 11:18:00,2022-12-01 11:45:00,Desktop
ANES 2020-22 Social Media Study 20230705,320,2,35,GA,14,1,4,1,-1,4,1,2,2,5,1,1,1,1,2022-11-10 18:42:00,2022-11-16 01:14:00,Smartphone
ANES 2020-22 Social Media Study 20230705,321,1,35,CA,14,1,-6,2,-1,1,2,-1,4,5,1,2,2,1,2022-11-10 15:25:00,2022-11-10 15:41:00,Desktop
ANES 2020-22 Social Media Study 20230705,322,1,38,TX,11,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-16 14:19:00,2022-11-22 06:05:00,Smartphone
ANES 2020-22 Social Media Study 20230705,323,1,57,OK,1,1,-6,1,-1,4,1,2,4,4,1,2,2,2,2022-11-14 16:13:00,2022-11-14 19:11:00,Smartphone
ANES 2020-22 Social Media Study 20230705,324,1,59,CO,11,1,-6,1,-1,4,1,1,4,4,2,2,2,2,2022-11-09 15:25:00,2022-11-09 16:13:00,Smartphone
ANES 2020-22 Social Media Study 20230705,326,2,68,AZ,11,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-10 11:59:00,2022-11-10 12:27:00,Desktop
ANES 2020-22 Social Media Study 20230705,327,2,62,CO,1,1,-6,1,-1,4,1,2,4,5,1,1,2,2,2022-11-11 18:48:00,2022-11-11 19:21:00,Desktop
ANES 2020-22 Social Media Study 20230705,328,2,41,MD,10,1,2,1,-1,4,1,1,5,1,1,1,2,1,2022-11-12 20:22:00,2022-11-13 09:13:00,Smartphone
ANES 2020-22 Social Media Study 20230705,329,1,39,CA,1,1,-6,1,-1,2,2,-1,4,4,1,2,2,2,2022-12-31 01:43:00,2022-12-31 02:23:00,Smartphone
ANES 2020-22 Social Media Study 20230705,331,1,45,MI,14,1,-6,1,-1,4,1,3,3,5,1,2,2,1,2022-11-10 15:38:00,2022-11-10 15:48:00,Desktop
ANES 2020-22 Social Media Study 20230705,332,1,68,PA,9,1,1,1,-1,4,1,1,5,3,2,2,2,2,2022-11-11 14:46:00,2022-11-11 15:11:00,Smartphone
ANES 2020-22 Social Media Study 20230705,333,1,44,SC,2,1,-6,1,-1,4,1,1,5,2,1,1,1,2,2022-11-10 14:43:00,2022-11-10 15:01:00,Desktop
ANES 2020-22 Social Media Study 20230705,335,1,34,ID,12,1,-6,3,-1,2,2,-1,3,5,1,2,2,2,2022-11-15 16:59:00,2022-11-15 17:17:00,Smartphone
ANES 2020-22 Social Media Study 20230705,336,1,39,NY,14,1,-6,1,-1,4,1,2,5,4,1,1,2,1,2022-11-23 16:09:00,2022-11-23 16:38:00,Smartphone
ANES 2020-22 Social Media Study 20230705,337,2,38,TX,1,1,6,1,-1,4,1,2,3,5,1,-7,-7,-7,2022-11-10 21:38:00,2022-11-10 22:05:00,Smartphone
ANES 2020-22 Social Media Study 20230705,339,2,25,KY,11,1,-6,3,-1,3,2,-1,2,2,1,2,2,2,2022-12-04 12:40:00,2022-12-05 16:46:00,Smartphone
ANES 2020-22 Social Media Study 20230705,340,1,67,CA,14,1,-6,1,-1,4,1,2,3,5,-1,-1,-1,-1,2022-11-22 06:03:00,2022-11-22 06:31:00,Desktop
ANES 2020-22 Social Media Study 20230705,341,2,56,GA,1,1,-6,1,-1,4,1,1,5,2,1,2,2,2,2022-11-10 15:41:00,2022-11-10 16:06:00,Desktop
ANES 2020-22 Social Media Study 20230705,344,1,43,GA,10,1,1,1,-1,4,1,1,5,3,1,1,2,2,2022-11-26 16:39:00,2022-11-26 17:04:00,Desktop
ANES 2020-22 Social Media Study 20230705,345,1,40,MN,14,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-21 20:18:00,2022-12-06 12:00:00,Smartphone
ANES 2020-22 Social Media Study 20230705,347,1,38,MN,1,1,-6,1,-1,3,2,-1,5,2,1,2,2,2,2022-11-10 19:40:00,2022-11-10 20:55:00,Smartphone
ANES 2020-22 Social Media Study 20230705,348,1,54,OH,1,1,-6,1,-1,1,2,-1,5,5,1,2,-7,-7,2022-11-23 21:40:00,2022-11-23 22:05:00,Desktop
ANES 2020-22 Social Media Study 20230705,349,2,32,IA,12,1,-6,1,-1,4,1,3,4,4,1,2,2,2,2022-11-11 08:46:00,2022-11-11 09:27:00,Smartphone
ANES 2020-22 Social Media Study 20230705,350,1,40,MD,1,1,-6,1,-1,4,1,2,4,5,1,2,2,2,2022-11-10 13:59:00,2022-11-10 14:20:00,Desktop
ANES 2020-22 Social Media Study 20230705,351,1,63,MA,2,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-11 07:58:00,2022-11-11 08:39:00,Desktop
ANES 2020-22 Social Media Study 20230705,352,1,42,CT,12,1,-6,1,-1,4,1,1,5,4,1,2,2,2,2022-11-10 14:14:00,2022-11-10 14:47:00,Desktop
ANES 2020-22 Social Media Study 20230705,354,1,53,MA,10,1,-6,1,-1,4,1,1,5,4,1,1,2,1,2022-11-12 20:15:00,2022-11-12 20:38:00,Tablet
ANES 2020-22 Social Media Study 20230705,356,1,36,MA,10,1,-6,1,-1,4,1,3,5,4,1,2,2,1,2022-11-10 17:35:00,2022-11-10 18:15:00,Desktop
ANES 2020-22 Social Media Study 20230705,357,2,61,MD,1,1,-6,1,-1,4,1,1,5,2,1,1,2,1,2022-11-11 13:11:00,2022-11-11 13:59:00,Desktop
ANES 2020-22 Social Media Study 20230705,358,2,42,TX,12,1,-6,2,-1,2,2,-1,3,3,2,1,2,2,2022-11-13 11:04:00,2022-11-13 11:17:00,Smartphone
ANES 2020-22 Social Media Study 20230705,359,1,72,OR,11,1,-6,1,-1,4,1,1,3,5,1,1,2,2,2022-11-10 14:59:00,2022-11-10 15:24:00,Desktop
ANES 2020-22 Social Media Study 20230705,360,2,73,TX,2,1,-6,2,-1,3,2,-1,5,1,1,1,1,2,2022-11-11 12:23:00,2022-11-14 13:48:00,Smartphone
ANES 2020-22 Social Media Study 20230705,361,2,38,CA,12,1,-6,1,-1,1,1,2,4,5,1,1,1,2,2022-11-10 12:08:00,2022-11-10 12:24:00,Desktop
ANES 2020-22 Social Media Study 20230705,362,2,32,NY,14,1,3,1,-1,4,1,1,5,4,1,1,-7,-7,2022-11-17 06:34:00,2022-11-17 06:49:00,Smartphone
ANES 2020-22 Social Media Study 20230705,363,1,52,NJ,2,1,-6,1,-1,4,1,1,5,1,1,-7,-7,-7,2022-11-11 13:03:00,2022-11-11 13:47:00,Smartphone
ANES 2020-22 Social Media Study 20230705,364,1,66,AL,1,1,-6,1,-1,4,1,2,2,4,1,2,2,2,2022-11-18 14:55:00,2022-11-18 15:22:00,Desktop
ANES 2020-22 Social Media Study 20230705,365,2,34,WV,12,1,-6,1,-1,4,1,2,4,5,1,1,1,2,2022-11-11 08:38:00,2022-11-11 08:54:00,Smartphone
ANES 2020-22 Social Media Study 20230705,366,1,59,TN,1,1,-6,2,-1,1,2,-1,3,5,2,2,2,2,2022-11-10 15:24:00,2022-11-10 15:40:00,Desktop
ANES 2020-22 Social Media Study 20230705,367,1,34,NV,9,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-10 15:08:00,2022-11-10 15:26:00,Desktop
ANES 2020-22 Social Media Study 20230705,368,1,65,KS,11,1,-6,1,-1,3,2,-1,5,1,1,2,2,2,2022-11-10 15:54:00,2022-11-10 16:38:00,Smartphone
ANES 2020-22 Social Media Study 20230705,370,2,35,GA,1,1,-6,2,-1,1,2,-1,5,5,1,1,1,2,2022-11-09 13:33:00,2022-11-09 14:11:00,Smartphone
ANES 2020-22 Social Media Study 20230705,372,2,73,NY,2,1,-6,1,-1,3,2,-1,4,4,2,2,2,2,2022-11-11 07:53:00,2022-11-11 09:37:00,Desktop
ANES 2020-22 Social Media Study 20230705,373,1,36,TX,1,1,-6,1,-1,4,1,2,5,5,1,2,2,1,2022-11-13 21:58:00,2022-11-13 22:32:00,Smartphone
ANES 2020-22 Social Media Study 20230705,375,2,77,CA,14,1,-6,1,-1,4,1,2,4,5,1,2,2,2,2022-11-11 08:56:00,2022-11-11 10:31:00,Desktop
ANES 2020-22 Social Media Study 20230705,376,2,80,NJ,1,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-11 13:04:00,2022-11-11 21:11:00,Smartphone
ANES 2020-22 Social Media Study 20230705,378,1,67,HI,9,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,2022-11-10 14:59:00,2022-11-10 15:25:00,Desktop
ANES 2020-22 Social Media Study 20230705,379,2,68,CO,12,1,-6,1,-1,4,1,1,5,2,1,2,2,2,2022-11-11 10:03:00,2022-11-11 10:35:00,Smartphone
ANES 2020-22 Social Media Study 20230705,380,2,37,KS,1,1,4,1,-1,4,1,2,4,4,1,1,2,2,2022-11-10 22:05:00,2022-11-10 22:21:00,Smartphone
ANES 2020-22 Social Media Study 20230705,381,1,65,FL,11,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-10 14:58:00,2022-11-10 15:26:00,Desktop
ANES 2020-22 Social Media Study 20230705,382,1,57,KY,12,1,-6,1,-1,4,1,2,3,5,-7,-7,-7,1,2022-11-12 16:13:00,2022-11-12 16:31:00,Smartphone
ANES 2020-22 Social Media Study 20230705,383,2,70,NE,12,1,-6,1,-1,3,2,-1,5,3,1,1,2,2,2022-11-11 19:39:00,2022-11-11 20:04:00,Smartphone
ANES 2020-22 Social Media Study 20230705,384,2,56,AL,1,1,-6,1,-1,4,1,1,3,5,1,2,2,2,2022-11-10 16:39:00,2022-11-10 17:17:00,Smartphone
ANES 2020-22 Social Media Study 20230705,388,2,65,LA,12,1,-6,1,-1,4,2,-1,5,1,1,2,2,1,2022-11-10 18:52:00,2022-11-10 19:21:00,Desktop
ANES 2020-22 Social Media Study 20230705,389,1,64,IN,12,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-13 11:31:00,2022-11-13 12:19:00,Desktop
ANES 2020-22 Social Media Study 20230705,391,1,71,IL,14,1,-6,1,-1,4,1,2,5,4,-1,-1,-1,-1,2022-11-11 05:53:00,2022-11-15 06:37:00,Tablet
ANES 2020-22 Social Media Study 20230705,392,2,38,IL,11,1,-6,1,-1,3,2,-1,5,5,1,1,1,2,2022-11-10 17:25:00,2022-11-10 17:46:00,Smartphone
ANES 2020-22 Social Media Study 20230705,393,1,37,TX,11,1,4,1,-1,2,2,-1,3,3,1,1,2,2,2022-11-10 15:18:00,2022-11-10 15:31:00,Desktop
ANES 2020-22 Social Media Study 20230705,394,2,27,NY,2,1,-6,1,-1,4,1,1,5,3,1,1,1,2,2022-11-10 18:31:00,2022-11-17 09:29:00,Desktop
ANES 2020-22 Social Media Study 20230705,395,1,78,CA,12,1,-6,1,-1,4,1,1,5,3,2,2,2,2,2022-11-11 07:08:00,2022-11-11 07:36:00,Desktop
ANES 2020-22 Social Media Study 20230705,396,1,78,NE,1,1,-6,1,-1,4,1,2,5,5,2,2,2,2,2022-11-10 19:48:00,2022-11-10 20:18:00,Smartphone
ANES 2020-22 Social Media Study 20230705,397,1,26,ND,2,1,-6,1,-1,4,1,2,5,3,2,2,2,2,2022-11-10 18:47:00,2022-11-10 19:02:00,Smartphone
ANES 2020-22 Social Media Study 20230705,398,2,59,TX,14,1,-6,1,-1,4,1,1,5,4,-1,-1,-1,-1,2022-11-09 21:41:00,2022-11-09 22:11:00,Smartphone
ANES 2020-22 Social Media Study 20230705,399,2,36,TN,1,1,6,1,-1,4,1,2,1,5,1,1,2,2,2022-11-21 08:30:00,2022-11-21 08:42:00,Smartphone
ANES 2020-22 Social Media Study 20230705,400,2,51,CA,12,1,-6,1,-1,4,1,2,2,5,1,1,2,2,2022-11-10 22:02:00,2022-11-10 22:18:00,Smartphone
ANES 2020-22 Social Media Study 20230705,401,1,60,CA,9,1,-6,1,-1,4,1,1,5,1,2,2,2,2,2022-11-10 12:34:00,2022-11-17 09:13:00,Tablet
ANES 2020-22 Social Media Study 20230705,403,2,40,IA,2,1,-6,1,-1,1,2,-1,5,4,1,1,1,2,2022-11-11 10:21:00,2022-11-18 10:52:00,Desktop
ANES 2020-22 Social Media Study 20230705,404,1,27,WA,2,1,-6,1,-1,1,2,-1,3,5,1,-7,-7,-7,2022-11-27 09:43:00,2022-11-27 10:01:00,Smartphone
ANES 2020-22 Social Media Study 20230705,405,1,63,OH,14,1,-6,1,-1,2,2,-1,5,5,1,1,2,1,2022-11-11 04:01:00,2022-11-11 05:20:00,Smartphone
